date;campaign_id;campaign_name;campaign_objective;adset_id;adset_name;ad_id;ad_name;ad_format;creative_type;platform;impressions;clicks;spend;cpc;cpm;ctr;conversions;leads;revenue;roas;reach;frequency;video_views
2024-02-19;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;6674;111;32,96;0,30;4,94;1,675;3;0;591,00;17,93;5386;1,49;0
2024-02-20;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;9881;162;35,16;0,22;3,56;1,643;6;0;1182,00;33,62;8142;1,35;0
2024-02-21;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;9580;170;38,55;0,23;4,02;1,779;6;0;1182,00;30,66;7488;1,30;0
2024-02-22;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;6892;121;34,93;0,29;5,07;1,763;3;0;291,00;8,33;5773;1,51;0
2024-02-23;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;8784;171;32,03;0,19;3,65;1,950;6;0;1182,00;36,90;7107;1,44;0
2024-02-24;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;7755;148;40,89;0,28;5,27;1,914;5;0;985,00;24,09;5159;1,50;0
2024-02-25;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;6664;127;33,62;0,26;5,04;1,914;4;0;388,00;11,54;5317;1,39;0
2024-02-26;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;8824;160;35,64;0,22;4,04;1,816;4;0;388,00;10,89;6939;1,43;0
2024-02-27;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;10652;172;36,42;0,21;3,42;1,623;6;0;582,00;15,98;8201;1,42;0
2024-02-28;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;7064;133;29,97;0,23;4,24;1,884;4;0;388,00;12,95;5519;1,66;0
2024-02-29;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;7287;137;33,89;0,25;4,65;1,883;4;0;788,00;23,25;5399;1,55;0
2024-03-01;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;19046;346;85,28;0,25;4,48;1,817;16;0;3152,00;36,96;15856;1,26;0
2024-03-02;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;18118;338;81,56;0,24;4,50;1,869;17;0;1649,00;20,22;13477;1,51;0
2024-03-03;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;18666;326;92,90;0,28;4,98;1,751;17;0;3349,00;36,05;13474;1,49;0
2024-03-04;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;22811;366;99,05;0,27;4,34;1,606;19;0;3743,00;37,79;18755;1,61;0
2024-03-05;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;16009;307;106,19;0,35;6,63;1,919;14;0;1358,00;12,79;11753;1,64;0
2024-03-06;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;19029;353;84,33;0,24;4,43;1,856;16;0;1552,00;18,40;13073;1,37;0
2024-03-07;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;27889;534;104,00;0,19;3,73;1,917;33;0;6501,00;62,51;21722;1,54;0
2024-03-08;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;20769;359;108,49;0,30;5,22;1,730;20;0;3940,00;36,32;13988;1,47;0
2024-03-09;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;30560;563;121,98;0,22;3,99;1,843;36;0;3492,00;28,63;22403;1,22;0
2024-03-10;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;31839;537;145,04;0,27;4,56;1,688;25;0;2425,00;16,72;26711;1,48;0
2024-03-11;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;42605;715;149,52;0,21;3,51;1,678;44;0;8668,00;57,97;33042;1,47;0
2024-03-12;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;41657;660;165,95;0,25;3,98;1,587;32;0;6304,00;37,99;29730;1,57;0
2024-03-13;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;40511;657;168,55;0,26;4,16;1,623;43;0;4171,00;24,75;26802;1,38;0
2024-03-14;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;39322;780;207,48;0,27;5,28;1,984;35;0;6895,00;33,23;25957;1,48;0
2024-03-15;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;43022;823;193,17;0,23;4,49;1,914;49;0;4753,00;24,61;33802;1,32;0
2024-03-16;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;38642;685;188,26;0,27;4,87;1,774;36;0;7092,00;37,67;31580;1,50;0
2024-03-17;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;44746;737;198,51;0,27;4,44;1,647;38;0;7486,00;37,71;33702;1,68;0
2024-03-18;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;40363;806;183,83;0,23;4,55;1,999;40;0;3880,00;21,11;31030;1,33;0
2024-03-19;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;36585;638;148,74;0,23;4,07;1,745;33;0;6501,00;43,71;25034;1,66;0
2024-03-20;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;27658;457;127,63;0,28;4,61;1,656;24;0;2328,00;18,24;20236;1,13;0
2024-03-21;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;41393;689;144,87;0,21;3,50;1,666;36;0;3492,00;24,10;28923;1,45;0
2024-03-22;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;35182;635;124,54;0,20;3,54;1,806;38;0;7486,00;60,11;29023;1,46;0
2024-03-23;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;21192;340;108,03;0,32;5,10;1,605;22;0;4334,00;40,12;14351;1,62;0
2024-03-24;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;19965;323;98,55;0,31;4,94;1,621;21;0;4137,00;41,98;16399;1,13;0
2024-03-25;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;18138;360;92,14;0,26;5,08;1,986;17;0;1649,00;17,90;14390;1,66;0
2024-03-26;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;26188;478;95,68;0,20;3,65;1,828;23;0;2231,00;23,32;18799;1,13;0
2024-03-27;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;24020;444;81,27;0,18;3,38;1,849;24;0;4728,00;58,18;17137;1,59;0
2024-03-28;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;22128;351;81,46;0,23;3,68;1,589;20;0;1940,00;23,82;15534;1,15;0
2024-03-29;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;17300;306;95,74;0,31;5,53;1,769;20;0;1940,00;20,26;13157;1,47;0
2024-03-30;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;17134;332;89,05;0,27;5,20;1,941;18;0;1746,00;19,61;12549;1,48;0
2024-03-31;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;12698;235;68,52;0,29;5,40;1,855;10;0;1970,00;28,75;9687;1,35;0
2024-04-01;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;8346;155;44,19;0,29;5,30;1,861;6;0;582,00;13,17;6245;1,29;0
2024-04-02;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;6009;100;29,41;0,29;4,89;1,668;3;0;591,00;20,10;3979;1,60;0
2024-04-03;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;8551;172;32,33;0,19;3,78;2,012;5;0;485,00;15,00;7130;1,35;0
2024-04-04;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;7245;133;35,65;0,27;4,92;1,842;3;0;291,00;8,16;5055;1,41;0
2024-04-05;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;6219;125;30,49;0,24;4,90;2,014;3;0;591,00;19,38;4977;1,28;0
2024-04-06;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;7661;150;39,92;0,27;5,21;1,958;5;0;985,00;24,67;6010;1,67;0
2024-04-07;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;8908;171;40,40;0,24;4,53;1,924;6;0;1182,00;29,26;7420;1,17;0
2024-04-08;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;7469;130;31,32;0,24;4,19;1,750;5;0;485,00;15,49;5680;1,46;0
2024-04-09;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;6035;114;36,81;0,32;6,10;1,899;4;0;788,00;21,41;4266;1,62;0
2024-04-10;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;9550;178;35,65;0,20;3,73;1,872;7;0;679,00;19,05;6307;1,48;0
2024-04-11;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;8932;169;36,66;0,22;4,10;1,894;5;0;985,00;26,87;7478;1,19;0
2024-04-12;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;9100;150;42,38;0,28;4,66;1,649;4;0;388,00;9,16;6650;1,50;0
2024-04-13;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;10532;183;34,14;0,19;3,24;1,745;7;0;1379,00;40,39;8142;1,50;0
2024-04-14;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;7456;122;41,90;0,34;5,62;1,649;3;0;591,00;14,11;5300;1,17;0
2024-04-15;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;9273;160;37,40;0,23;4,03;1,732;5;0;485,00;12,97;7129;1,15;0
2024-04-16;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;6533;128;39,28;0,31;6,01;1,973;4;0;788,00;20,06;5478;1,39;0
2024-04-17;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;7042;129;33,75;0,26;4,79;1,843;4;0;788,00;23,35;4764;1,60;0
2024-04-18;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;10955;178;36,52;0,21;3,33;1,626;6;0;1182,00;32,37;7551;1,43;0
2024-04-19;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;6349;111;35,97;0,32;5,67;1,758;3;0;591,00;16,43;4358;1,57;0
2024-04-20;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;9029;161;33,40;0,21;3,70;1,790;5;0;985,00;29,49;7362;1,29;0
2024-04-21;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;9360;156;42,75;0,27;4,57;1,669;5;0;485,00;11,35;7563;1,28;0
2024-04-22;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;9446;181;35,98;0,20;3,81;1,926;7;0;1379,00;38,33;6540;1,19;0
2024-04-23;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;8578;144;30,43;0,21;3,55;1,684;4;0;788,00;25,90;5686;1,16;0
2024-04-24;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;10027;198;30,81;0,16;3,07;1,976;6;0;582,00;18,89;7327;1,31;0
2024-04-25;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;6933;111;28,30;0,25;4,08;1,603;4;0;388,00;13,71;4907;1,48;0
2024-04-26;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;6776;124;34,54;0,28;5,10;1,837;4;0;388,00;11,23;5251;1,15;0
2024-04-27;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;7199;135;34,86;0,26;4,84;1,881;5;0;985,00;28,26;5653;1,54;0
2024-04-28;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;10383;207;41,37;0,20;3,98;2,003;5;0;985,00;23,81;7504;1,14;0
2024-04-29;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;8453;163;37,11;0,23;4,39;1,934;6;0;582,00;15,68;6715;1,14;0
2024-04-30;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;7907;142;38,41;0,27;4,86;1,806;4;0;388,00;10,10;6241;1,47;0
2024-05-01;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;7746;152;34,82;0,23;4,50;1,967;6;0;1182,00;33,95;5331;1,34;0
2024-05-02;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;8461;156;30,62;0,20;3,62;1,850;4;0;788,00;25,73;7060;1,33;0
2024-05-03;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;10102;178;34,14;0,19;3,38;1,767;6;0;1182,00;34,62;8045;1,37;0
2024-05-04;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;8869;178;42,56;0,24;4,80;2,014;5;0;985,00;23,14;7377;1,14;0
2024-05-05;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;7333;146;44,25;0,30;6,03;1,995;4;0;388,00;8,77;5297;1,30;0
2024-05-06;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;6113;98;33,93;0,35;5,55;1,616;3;0;591,00;17,42;4096;1,29;0
2024-05-07;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;7755;145;33,04;0,23;4,26;1,878;4;0;788,00;23,85;6127;1,45;0
2024-05-08;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;8176;148;34,41;0,23;4,21;1,811;5;0;985,00;28,63;6643;1,36;0
2024-05-09;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;6906;125;39,04;0,31;5,65;1,823;3;0;591,00;15,14;4885;1,52;0
2024-05-10;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;8701;163;33,57;0,21;3,86;1,881;4;0;388,00;11,56;7070;1,66;0
2024-05-11;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;7689;148;46,82;0,32;6,09;1,932;4;0;388,00;8,29;5673;1,21;0
2024-05-12;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;8080;149;39,46;0,26;4,88;1,845;5;0;485,00;12,29;5753;1,24;0
2024-05-13;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;9561;182;31,15;0,17;3,26;1,914;7;0;1379,00;44,27;6754;1,33;0
2024-05-14;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;10084;169;37,85;0,22;3,75;1,681;5;0;985,00;26,02;6903;1,48;0
2024-05-15;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;6281;99;39,94;0,40;6,36;1,584;3;0;291,00;7,29;4729;1,25;0
2024-05-16;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;6654;122;36,09;0,30;5,42;1,845;4;0;388,00;10,75;4788;1,57;0
2024-05-17;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;7137;116;36,60;0,32;5,13;1,639;3;0;591,00;16,15;4969;1,30;0
2024-05-18;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;7571;145;48,23;0,33;6,37;1,925;6;0;582,00;12,07;6050;1,50;0
2024-05-19;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;10242;184;43,51;0,24;4,25;1,797;6;0;582,00;13,38;7523;1,23;0
2024-05-20;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;8560;169;37,62;0,22;4,39;1,985;6;0;582,00;15,47;5654;1,64;0
2024-05-21;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;6669;123;32,95;0,27;4,94;1,849;3;0;591,00;17,94;4503;1,20;0
2024-05-22;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;10291;165;37,50;0,23;3,64;1,607;6;0;1182,00;31,52;7668;1,13;0
2024-05-23;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;8804;153;38,10;0,25;4,33;1,744;6;0;1182,00;31,02;7146;1,59;0
2024-05-24;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;8124;141;35,68;0,25;4,39;1,738;5;0;985,00;27,61;6744;1,61;0
2024-05-25;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;8728;156;40,56;0,26;4,65;1,794;5;0;485,00;11,96;7301;1,41;0
2024-05-26;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;9956;181;42,91;0,24;4,31;1,818;5;0;485,00;11,30;6632;1,26;0
2024-05-27;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;11184;190;34,17;0,18;3,06;1,706;7;0;679,00;19,87;8941;1,20;0
2024-05-28;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;6621;121;33,62;0,28;5,08;1,839;4;0;388,00;11,54;5226;1,19;0
2024-05-29;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;instagram;10289;192;38,68;0,20;3,76;1,869;7;0;1379,00;35,65;7212;1,46;0
2024-05-30;CAMP005;Retargeting | Visitantes Site;CONVERSIONS;AS007;Visitantes 7 dias | Retargeting;AD009;Imagem_Retargeting_Desconto_v1;Image;Retargeting;facebook;7465;142;31,94;0,22;4,28;1,904;5;0;485,00;15,18;6024;1,20;0
