date;campaign_id;campaign_name;campaign_type;adgroup_id;adgroup_name;keywords;product;impressions;clicks;spend;cpc;cpm;ctr;conversions;revenue;roas;quality_score;view_rate;avg_position
2025-01-01;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;34340;170;63,86;0,38;1,86;0,497;2;394,00;6,17;;0,28;
2025-01-02;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;29117;156;78,70;0,50;2,70;0,538;2;394,00;5,01;;0,28;
2025-01-03;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;45537;231;68,61;0,30;1,51;0,509;3;591,00;8,61;;0,27;
2025-01-04;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;39419;193;87,57;0,45;2,22;0,491;2;394,00;4,50;;0,30;
2025-01-05;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;41777;209;83,40;0,40;2,00;0,501;2;394,00;4,72;;0,31;
2025-01-06;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;46112;251;77,70;0,31;1,68;0,546;4;788,00;10,14;;0,28;
2025-01-07;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;44658;205;75,95;0,37;1,70;0,461;2;394,00;5,19;;0,26;
2025-01-08;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;35554;172;71,64;0,42;2,02;0,486;2;394,00;5,50;;0,25;
2025-01-09;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;47971;245;73,84;0,30;1,54;0,512;4;788,00;10,67;;0,27;
2025-01-10;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;36477;174;60,24;0,35;1,65;0,478;2;394,00;6,54;;0,25;
2025-01-11;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;24811;135;67,35;0,50;2,71;0,547;1;197,00;2,93;;0,25;
2025-01-12;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;47404;247;77,82;0,32;1,64;0,523;4;788,00;10,13;;0,26;
2025-01-13;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;34154;175;63,11;0,36;1,85;0,514;2;394,00;6,24;;0,25;
2025-01-14;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;39946;207;63,25;0,31;1,58;0,519;2;394,00;6,23;;0,27;
2025-01-15;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;37381;207;60,06;0,29;1,61;0,555;2;394,00;6,56;;0,25;
2025-01-16;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;33990;176;61,71;0,35;1,82;0,520;2;394,00;6,38;;0,25;
2025-01-17;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;43604;233;86,74;0,37;1,99;0,536;2;394,00;4,54;;0,31;
2025-01-18;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;55101;306;75,13;0,25;1,36;0,557;4;788,00;10,49;;0,30;
2025-01-19;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;40225;217;83,42;0,38;2,07;0,541;2;394,00;4,72;;0,31;
2025-01-20;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;27496;148;74,00;0,50;2,69;0,539;2;394,00;5,32;;0,26;
2025-01-21;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;54275;255;84,83;0,33;1,56;0,471;3;591,00;6,97;;0,26;
2025-01-22;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;34170;167;66,32;0,40;1,94;0,491;2;394,00;5,94;;0,29;
2025-01-23;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;49661;238;79,90;0,34;1,61;0,481;4;788,00;9,86;;0,30;
2025-01-24;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;42900;190;67,23;0,35;1,57;0,444;3;591,00;8,79;;0,27;
2025-01-25;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;32116;144;62,76;0,44;1,95;0,448;2;394,00;6,28;;0,29;
2025-01-26;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;62541;305;91,18;0,30;1,46;0,489;3;591,00;6,48;;0,27;
2025-01-27;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;50043;236;82,25;0,35;1,64;0,473;3;591,00;7,19;;0,31;
2025-01-28;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;40788;192;71,74;0,37;1,76;0,471;3;591,00;8,24;;0,27;
2025-01-29;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;36478;167;63,77;0,38;1,75;0,460;2;394,00;6,18;;0,30;
2025-01-30;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;46848;245;66,61;0,27;1,42;0,523;3;591,00;8,87;;0,29;
2025-01-31;GCAMP003;YouTube | Awareness | Carteira Pro;YouTube;GAG004;Interesses Finanças BR;N/A - audience;Carteira Inteligente Pro;49924;263;64,06;0,24;1,28;0,529;4;788,00;12,30;;0,25;
2024-02-01;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;29207;79;20,27;0,26;0,69;0,271;1;97,00;4,79;;;
2024-02-02;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;34506;112;26,71;0,24;0,77;0,326;1;97,00;3,63;;;
2024-02-03;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;34344;114;29,35;0,26;0,85;0,333;1;197,00;6,71;;;
2024-02-04;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;27939;88;25,54;0,29;0,91;0,318;1;97,00;3,80;;;
2024-02-05;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;31289;94;23,70;0,25;0,76;0,302;1;97,00;4,09;;;
2024-02-06;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;28736;89;23,24;0,26;0,81;0,312;1;97,00;4,17;;;
2024-02-07;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;24561;82;21,78;0,27;0,89;0,336;1;97,00;4,45;;;
2024-02-08;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;29256;83;26,66;0,32;0,91;0,285;1;197,00;7,39;;;
2024-02-09;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;31588;98;24,81;0,25;0,79;0,311;1;197,00;7,94;;;
2024-02-10;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;26806;83;23,96;0,29;0,89;0,312;1;197,00;8,22;;;
2024-02-11;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;36797;105;24,35;0,23;0,66;0,287;1;97,00;3,98;;;
2024-02-12;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;19611;51;25,01;0,49;1,28;0,265;0;0,00;0,00;;;
2024-02-13;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;24654;80;23,40;0,29;0,95;0,327;1;197,00;8,42;;;
2024-02-14;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;22215;64;25,06;0,39;1,13;0,290;0;0,00;0,00;;;
2024-02-15;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;27898;82;25,09;0,31;0,90;0,295;1;97,00;3,87;;;
2024-02-16;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;26291;75;29,13;0,39;1,11;0,286;1;97,00;3,33;;;
2024-02-17;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;33906;98;30,13;0,31;0,89;0,290;1;197,00;6,54;;;
2024-02-18;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;30817;102;28,06;0,28;0,91;0,333;1;97,00;3,46;;;
2024-02-19;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;31555;98;24,38;0,25;0,77;0,313;1;197,00;8,08;;;
2024-02-20;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;35468;113;27,43;0,24;0,77;0,320;1;97,00;3,54;;;
2024-02-21;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;26325;83;24,15;0,29;0,92;0,318;1;97,00;4,02;;;
2024-02-22;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;35119;106;22,43;0,21;0,64;0,303;1;97,00;4,32;;;
2024-02-23;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;40676;112;23,85;0,21;0,59;0,276;1;97,00;4,07;;;
2024-02-24;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;25288;72;26,25;0,36;1,04;0,288;1;97,00;3,70;;;
2024-02-25;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;30949;98;25,89;0,26;0,84;0,318;1;197,00;7,61;;;
2024-02-26;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;40681;119;29,70;0,25;0,73;0,293;1;97,00;3,27;;;
2024-02-27;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;26744;77;22,73;0,30;0,85;0,291;1;97,00;4,27;;;
2024-02-28;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;25898;75;27,60;0,37;1,07;0,290;1;97,00;3,51;;;
2024-02-29;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;24674;75;26,84;0,36;1,09;0,304;1;197,00;7,34;;;
2024-03-01;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;86114;239;68,03;0,28;0,79;0,278;6;582,00;8,56;;;
2024-03-02;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;79266;227;61,29;0,27;0,77;0,287;4;388,00;6,33;;;
2024-03-03;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;91898;257;57,33;0,22;0,62;0,281;4;788,00;13,74;;;
2024-03-04;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;68791;213;54,63;0,26;0,79;0,311;5;985,00;18,03;;;
2024-03-05;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;78495;255;67,89;0,27;0,86;0,325;5;485,00;7,14;;;
2024-03-06;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;78269;209;73,00;0,35;0,93;0,268;4;388,00;5,32;;;
2024-03-07;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;71595;222;70,95;0,32;0,99;0,311;4;788,00;11,11;;;
2024-03-08;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;99976;264;93,42;0,35;0,93;0,264;4;388,00;4,15;;;
2024-03-09;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;94729;313;99,92;0,32;1,05;0,331;7;1379,00;13,80;;;
2024-03-10;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;150061;396;99,14;0,25;0,66;0,264;8;776,00;7,83;;;
2024-03-11;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;129291;414;110,19;0,27;0,85;0,320;8;776,00;7,04;;;
2024-03-12;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;110818;335;102,77;0,31;0,93;0,303;8;776,00;7,55;;;
2024-03-13;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;115471;311;127,71;0,41;1,11;0,270;7;1379,00;10,80;;;
2024-03-14;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;202488;639;128,66;0,20;0,64;0,316;17;1649,00;12,82;;;
2024-03-15;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;168159;446;158,90;0,36;0,94;0,266;11;1067,00;6,71;;;
2024-03-16;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;201912;533;116,53;0,22;0,58;0,264;14;2758,00;23,67;;;
2024-03-17;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;141127;431;152,33;0,35;1,08;0,306;8;776,00;5,09;;;
2024-03-18;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;145298;464;124,93;0,27;0,86;0,320;12;2364,00;18,92;;;
2024-03-19;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;142000;395;115,31;0,29;0,81;0,279;7;1379,00;11,96;;;
2024-03-20;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;81457;272;93,83;0,34;1,15;0,334;5;485,00;5,17;;;
2024-03-21;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;91472;297;87,09;0,29;0,95;0,325;5;985,00;11,31;;;
2024-03-22;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;75592;253;79,22;0,31;1,05;0,335;5;985,00;12,43;;;
2024-03-23;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;70289;200;84,39;0,42;1,20;0,285;4;388,00;4,60;;;
2024-03-24;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;68867;197;71,43;0,36;1,04;0,287;5;985,00;13,79;;;
2024-03-25;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;74599;216;68,06;0,32;0,91;0,291;5;485,00;7,13;;;
2024-03-26;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;68464;212;76,44;0,36;1,12;0,311;4;788,00;10,31;;;
2024-03-27;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;82113;256;57,95;0,23;0,71;0,313;5;985,00;17,00;;;
2024-03-28;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;68493;191;53,26;0,28;0,78;0,280;4;388,00;7,29;;;
2024-03-29;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;54134;148;45,43;0,31;0,84;0,274;3;291,00;6,41;;;
2024-03-30;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;48537;138;59,54;0,43;1,23;0,286;3;591,00;9,93;;;
2024-03-31;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;64152;171;61,20;0,36;0,95;0,267;3;291,00;4,75;;;
2024-04-01;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;30449;91;26,69;0,29;0,88;0,300;1;197,00;7,38;;;
2024-04-02;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;30114;90;25,96;0,29;0,86;0,299;1;97,00;3,74;;;
2024-04-03;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;30180;89;21,57;0,24;0,71;0,297;1;97,00;4,50;;;
2024-04-04;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;29036;86;22,13;0,26;0,76;0,298;1;197,00;8,90;;;
2024-04-05;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;18897;58;25,19;0,43;1,33;0,309;0;0,00;0,00;;;
2024-04-06;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;33382;111;28,24;0,25;0,85;0,335;1;97,00;3,43;;;
2024-04-07;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;37148;98;30,00;0,31;0,81;0,265;1;197,00;6,57;;;
2024-04-08;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;35361;94;30,66;0,33;0,87;0,269;1;97,00;3,16;;;
2024-04-09;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;33482;101;23,21;0,23;0,69;0,303;1;97,00;4,18;;;
2024-04-10;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;35393;108;23,19;0,21;0,66;0,307;1;197,00;8,50;;;
2024-04-11;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;29795;79;25,77;0,33;0,87;0,267;1;97,00;3,76;;;
2024-04-12;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;36713;116;24,94;0,22;0,68;0,316;1;197,00;7,90;;;
2024-04-13;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;25660;85;31,41;0,37;1,22;0,332;1;97,00;3,09;;;
2024-04-14;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;36461;106;27,89;0,26;0,76;0,291;1;97,00;3,48;;;
2024-04-15;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;21664;67;25,08;0,37;1,16;0,312;0;0,00;0,00;;;
2024-04-16;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;26580;87;27,97;0,32;1,05;0,330;1;197,00;7,04;;;
2024-04-17;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;19631;59;26,01;0,44;1,32;0,304;0;0,00;0,00;;;
2024-04-18;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;34033;112;26,60;0,24;0,78;0,330;1;197,00;7,41;;;
2024-04-19;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;38666;102;30,42;0,30;0,79;0,266;1;197,00;6,48;;;
2024-04-20;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;37384;115;27,82;0,24;0,74;0,309;1;197,00;7,08;;;
2024-04-21;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;41036;122;29,31;0,24;0,71;0,298;2;394,00;13,44;;;
2024-04-22;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;34806;98;23,76;0,24;0,68;0,282;1;97,00;4,08;;;
2024-04-23;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;29539;91;26,15;0,29;0,89;0,311;1;97,00;3,71;;;
2024-04-24;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;20519;67;22,97;0,34;1,12;0,330;1;197,00;8,58;;;
2024-04-25;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;17796;52;23,03;0,44;1,29;0,296;0;0,00;0,00;;;
2024-04-26;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;28664;89;25,30;0,28;0,88;0,312;1;97,00;3,83;;;
2024-04-27;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;30565;83;26,00;0,31;0,85;0,275;1;197,00;7,58;;;
2024-04-28;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;34975;93;27,77;0,30;0,79;0,268;1;197,00;7,09;;;
2024-04-29;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;24915;66;24,44;0,37;0,98;0,266;1;97,00;3,97;;;
2024-04-30;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;23158;76;24,40;0,32;1,05;0,331;1;97,00;3,98;;;
2024-05-01;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;38561;124;30,36;0,24;0,79;0,324;1;197,00;6,49;;;
2024-05-02;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;27356;80;23,86;0,30;0,87;0,294;1;197,00;8,26;;;
2024-05-03;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;38057;110;27,72;0,25;0,73;0,290;1;97,00;3,50;;;
2024-05-04;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;29620;97;30,59;0,32;1,03;0,331;1;97,00;3,17;;;
2024-05-05;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;32937;87;27,44;0,32;0,83;0,264;1;97,00;3,53;;;
2024-05-06;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;28587;93;24,71;0,27;0,86;0,326;1;197,00;7,97;;;
2024-05-07;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;25510;84;21,12;0,25;0,83;0,329;1;97,00;4,59;;;
2024-05-08;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;28014;91;24,51;0,27;0,87;0,327;1;97,00;3,96;;;
2024-05-09;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;22011;71;25,21;0,36;1,15;0,327;0;0,00;0,00;;;
2024-05-10;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;40066;110;29,68;0,27;0,74;0,275;1;197,00;6,64;;;
2024-05-11;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;33168;103;26,99;0,26;0,81;0,313;1;197,00;7,30;;;
2024-05-12;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;36946;118;27,85;0,24;0,75;0,320;1;197,00;7,07;;;
2024-05-13;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;33175;108;22,57;0,21;0,68;0,328;1;197,00;8,73;;;
2024-05-14;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;21284;63;25,79;0,41;1,21;0,300;1;97,00;3,76;;;
2024-05-15;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;31422;92;24,90;0,27;0,79;0,293;1;197,00;7,91;;;
2024-05-16;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;26831;81;27,35;0,34;1,02;0,305;1;197,00;7,20;;;
2024-05-17;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;27469;79;25,86;0,33;0,94;0,290;1;197,00;7,62;;;
2024-05-18;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;35604;96;32,15;0,33;0,90;0,270;1;197,00;6,13;;;
2024-05-19;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;39451;127;33,04;0,26;0,84;0,324;1;197,00;5,96;;;
2024-05-20;GCAMP004;Display | Retargeting | Conversão;Display;GAG005;Visitantes Site 14d;N/A - remarketing;Ambos;33611;100;24,04;0,24;0,72;0,300;1;97,00;4,03;;;
